# L TT EE BB TE PP TP EP RR
1.9950000000e+03 2.2589000000e+02 9.3311000000e+00 0.0000000000e+00 -2.1842000000e+01 2.2881000000e-09 7.5945000000e-07 -6.5858000000e-08 5.5723757933e-13
1.9960000000e+03 2.2615000000e+02 9.2589000000e+00 0.0000000000e+00 -2.1848000000e+01 2.2862000000e-09 7.5925000000e-07 -6.5286000000e-08 5.5594835019e-13
1.9970000000e+03 2.2641000000e+02 9.1866000000e+00 0.0000000000e+00 -2.1849000000e+01 2.2844000000e-09 7.5902000000e-07 -6.4710000000e-08 5.5466255462e-13
1.9980000000e+03 2.2667000000e+02 9.1151000000e+00 0.0000000000e+00 -2.1846000000e+01 2.2825000000e-09 7.5876000000e-07 -6.4129000000e-08 5.5338018222e-13
1.9990000000e+03 2.2693000000e+02 9.0421000000e+00 0.0000000000e+00 -2.1840000000e+01 2.2807000000e-09 7.5847000000e-07 -6.3544000000e-08 5.5210122265e-13
2.0000000000e+03 2.2718000000e+02 8.9698000000e+00 0.0000000000e+00 -2.1829000000e+01 2.2788000000e-09 7.5814000000e-07 -6.2955000000e-08 5.5082566559e-13
2.0010000000e+03 2.2743000000e+02 8.8974000000e+00 0.0000000000e+00 -2.1814000000e+01 2.2770000000e-09 7.5778000000e-07 -6.2361000000e-08 5.4955350078e-13
2.0020000000e+03 2.2769000000e+02 8.8244000000e+00 0.0000000000e+00 -2.1795000000e+01 2.2752000000e-09 7.5739000000e-07 -6.1763000000e-08 5.4828471796e-13
2.0030000000e+03 2.2794000000e+02 8.7512000000e+00 0.0000000000e+00 -2.1772000000e+01 2.2733000000e-09 7.5697000000e-07 -6.1161000000e-08 5.4701930693e-13
2.0040000000e+03 2.2819000000e+02 8.6781000000e+00 0.0000000000e+00 -2.1744000000e+01 2.2715000000e-09 7.5652000000e-07 -6.0555000000e-08 5.4575725752e-13
2.0050000000e+03 2.2842000000e+02 8.6042000000e+00 0.0000000000e+00 -2.1712000000e+01 2.2697000000e-09 7.5603000000e-07 -5.9945000000e-08 5.4449855958e-13
2.0060000000e+03 2.2867000000e+02 8.5318000000e+00 0.0000000000e+00 -2.1677000000e+01 2.2678000000e-09 7.5551000000e-07 -5.9331000000e-08 5.4324320302e-13
2.0070000000e+03 2.2889000000e+02 8.4578000000e+00 0.0000000000e+00 -2.1637000000e+01 2.2660000000e-09 7.5497000000e-07 -5.8714000000e-08 5.4199117775e-13
2.0080000000e+03 2.2913000000e+02 8.3839000000e+00 0.0000000000e+00 -2.1593000000e+01 2.2642000000e-09 7.5439000000e-07 -5.8092000000e-08 5.4074247375e-13
2.0090000000e+03 2.2936000000e+02 8.3107000000e+00 0.0000000000e+00 -2.1544000000e+01 2.2624000000e-09 7.5378000000e-07 -5.7468000000e-08 5.3949708102e-13
2.0100000000e+03 2.2957000000e+02 8.2374000000e+00 0.0000000000e+00 -2.1492000000e+01 2.2606000000e-09 7.5314000000e-07 -5.6839000000e-08 5.3825498958e-13
2.0110000000e+03 2.2979000000e+02 8.1634000000e+00 0.0000000000e+00 -2.1436000000e+01 2.2587000000e-09 7.5247000000e-07 -5.6208000000e-08 5.3701618950e-13
2.0120000000e+03 2.3001000000e+02 8.0901000000e+00 0.0000000000e+00 -2.1377000000e+01 2.2569000000e-09 7.5177000000e-07 -5.5572000000e-08 5.3578067087e-13
2.0130000000e+03 2.3021000000e+02 8.0161000000e+00 0.0000000000e+00 -2.1313000000e+01 2.2551000000e-09 7.5104000000e-07 -5.4934000000e-08 5.3454842384e-13
2.0140000000e+03 2.3041000000e+02 7.9436000000e+00 0.0000000000e+00 -2.1244000000e+01 2.2533000000e-09 7.5029000000e-07 -5.4292000000e-08 5.3331943856e-13
2.0150000000e+03 2.3061000000e+02 7.8703000000e+00 0.0000000000e+00 -2.1174000000e+01 2.2515000000e-09 7.4950000000e-07 -5.3647000000e-08 5.3209370523e-13
2.0160000000e+03 2.3081000000e+02 7.7977000000e+00 0.0000000000e+00 -2.1098000000e+01 2.2497000000e-09 7.4869000000e-07 -5.3000000000e-08 5.3087121410e-13
2.0170000000e+03 2.3099000000e+02 7.7251000000e+00 0.0000000000e+00 -2.1019000000e+01 2.2479000000e-09 7.4784000000e-07 -5.2349000000e-08 5.2965195541e-13
2.0180000000e+03 2.3117000000e+02 7.6527000000e+00 0.0000000000e+00 -2.0936000000e+01 2.2461000000e-09 7.4697000000e-07 -5.1695000000e-08 5.2843591947e-13
2.0190000000e+03 2.3134000000e+02 7.5804000000e+00 0.0000000000e+00 -2.0848000000e+01 2.2443000000e-09 7.4607000000e-07 -5.1039000000e-08 5.2722309660e-13
2.0200000000e+03 2.3151000000e+02 7.5082000000e+00 0.0000000000e+00 -2.0758000000e+01 2.2425000000e-09 7.4514000000e-07 -5.0380000000e-08 5.2601347718e-13
2.0210000000e+03 2.3167000000e+02 7.4368000000e+00 0.0000000000e+00 -2.0664000000e+01 2.2407000000e-09 7.4419000000e-07 -4.9718000000e-08 5.2480705159e-13
2.0220000000e+03 2.3182000000e+02 7.3655000000e+00 0.0000000000e+00 -2.0566000000e+01 2.2389000000e-09 7.4321000000e-07 -4.9053000000e-08 5.2360381026e-13
2.0230000000e+03 2.3195000000e+02 7.2945000000e+00 0.0000000000e+00 -2.0465000000e+01 2.2371000000e-09 7.4220000000e-07 -4.8386000000e-08 5.2240374366e-13
2.0240000000e+03 2.3209000000e+02 7.2238000000e+00 0.0000000000e+00 -2.0361000000e+01 2.2353000000e-09 7.4116000000e-07 -4.7717000000e-08 5.2120684227e-13
2.0250000000e+03 2.3221000000e+02 7.1534000000e+00 0.0000000000e+00 -2.0253000000e+01 2.2336000000e-09 7.4010000000e-07 -4.7045000000e-08 5.2001309661e-13
2.0260000000e+03 2.3234000000e+02 7.0835000000e+00 0.0000000000e+00 -2.0141000000e+01 2.2318000000e-09 7.3901000000e-07 -4.6372000000e-08 5.1882249725e-13
2.0270000000e+03 2.3245000000e+02 7.0140000000e+00 0.0000000000e+00 -2.0026000000e+01 2.2300000000e-09 7.3790000000e-07 -4.5695000000e-08 5.1763503477e-13
2.0280000000e+03 2.3255000000e+02 6.9449000000e+00 0.0000000000e+00 -1.9908000000e+01 2.2282000000e-09 7.3676000000e-07 -4.5017000000e-08 5.1645069978e-13
2.0290000000e+03 2.3265000000e+02 6.8763000000e+00 0.0000000000e+00 -1.9787000000e+01 2.2264000000e-09 7.3559000000e-07 -4.4337000000e-08 5.1526948294e-13
2.0300000000e+03 2.3273000000e+02 6.8081000000e+00 0.0000000000e+00 -1.9662000000e+01 2.2247000000e-09 7.3440000000e-07 -4.3655000000e-08 5.1409137494e-13
2.0310000000e+03 2.3280000000e+02 6.7404000000e+00 0.0000000000e+00 -1.9535000000e+01 2.2229000000e-09 7.3319000000e-07 -4.2971000000e-08 5.1291636647e-13
2.0320000000e+03 2.3287000000e+02 6.6732000000e+00 0.0000000000e+00 -1.9404000000e+01 2.2211000000e-09 7.3195000000e-07 -4.2286000000e-08 5.1174444829e-13
2.0330000000e+03 2.3293000000e+02 6.6067000000e+00 0.0000000000e+00 -1.9270000000e+01 2.2194000000e-09 7.3068000000e-07 -4.1598000000e-08 5.1057561117e-13
2.0340000000e+03 2.3299000000e+02 6.5406000000e+00 0.0000000000e+00 -1.9133000000e+01 2.2176000000e-09 7.2940000000e-07 -4.0909000000e-08 5.0940984592e-13
2.0350000000e+03 2.3302000000e+02 6.4751000000e+00 0.0000000000e+00 -1.8993000000e+01 2.2158000000e-09 7.2808000000e-07 -4.0219000000e-08 5.0824714338e-13
2.0360000000e+03 2.3305000000e+02 6.4102000000e+00 0.0000000000e+00 -1.8851000000e+01 2.2141000000e-09 7.2675000000e-07 -3.9527000000e-08 5.0708749440e-13
2.0370000000e+03 2.3307000000e+02 6.3460000000e+00 0.0000000000e+00 -1.8706000000e+01 2.2123000000e-09 7.2539000000e-07 -3.8833000000e-08 5.0593088989e-13
2.0380000000e+03 2.3307000000e+02 6.2823000000e+00 0.0000000000e+00 -1.8558000000e+01 2.2106000000e-09 7.2400000000e-07 -3.8139000000e-08 5.0477732078e-13
2.0390000000e+03 2.3308000000e+02 6.2193000000e+00 0.0000000000e+00 -1.8406000000e+01 2.2088000000e-09 7.2260000000e-07 -3.7443000000e-08 5.0362677803e-13
2.0400000000e+03 2.3307000000e+02 6.1570000000e+00 0.0000000000e+00 -1.8253000000e+01 2.2071000000e-09 7.2117000000e-07 -3.6746000000e-08 5.0247925262e-13
2.0410000000e+03 2.3304000000e+02 6.0952000000e+00 0.0000000000e+00 -1.8097000000e+01 2.2053000000e-09 7.1972000000e-07 -3.6048000000e-08 5.0133473557e-13
2.0420000000e+03 2.3302000000e+02 6.0343000000e+00 0.0000000000e+00 -1.7939000000e+01 2.2036000000e-09 7.1825000000e-07 -3.5349000000e-08 5.0019321793e-13
2.0430000000e+03 2.3297000000e+02 5.9740000000e+00 0.0000000000e+00 -1.7777000000e+01 2.2018000000e-09 7.1675000000e-07 -3.4649000000e-08 4.9905469079e-13
2.0440000000e+03 2.3293000000e+02 5.9145000000e+00 0.0000000000e+00 -1.7614000000e+01 2.2001000000e-09 7.1524000000e-07 -3.3949000000e-08 4.9791914524e-13
2.0450000000e+03 2.3286000000e+02 5.8556000000e+00 0.0000000000e+00 -1.7448000000e+01 2.1984000000e-09 7.1370000000e-07 -3.3247000000e-08 4.9678657243e-13
2.0460000000e+03 2.3280000000e+02 5.7976000000e+00 0.0000000000e+00 -1.7281000000e+01 2.1966000000e-09 7.1214000000e-07 -3.2545000000e-08 4.9565696353e-13
2.0470000000e+03 2.3271000000e+02 5.7403000000e+00 0.0000000000e+00 -1.7112000000e+01 2.1949000000e-09 7.1056000000e-07 -3.1843000000e-08 4.9453030973e-13
2.0480000000e+03 2.3262000000e+02 5.6838000000e+00 0.0000000000e+00 -1.6939000000e+01 2.1931000000e-09 7.0896000000e-07 -3.1140000000e-08 4.9340660226e-13
2.0490000000e+03 2.3251000000e+02 5.6281000000e+00 0.0000000000e+00 -1.6765000000e+01 2.1914000000e-09 7.0734000000e-07 -3.0436000000e-08 4.9228583237e-13
2.0500000000e+03 2.3240000000e+02 5.5732000000e+00 0.0000000000e+00 -1.6589000000e+01 2.1897000000e-09 7.0570000000e-07 -2.9732000000e-08 4.9116799135e-13
2.0510000000e+03 2.3225000000e+02 5.5192000000e+00 0.0000000000e+00 -1.6411000000e+01 2.1880000000e-09 7.0403000000e-07 -2.9028000000e-08 4.9005307052e-13
2.0520000000e+03 2.3212000000e+02 5.4660000000e+00 0.0000000000e+00 -1.6231000000e+01 2.1862000000e-09 7.0235000000e-07 -2.8324000000e-08 4.8894106121e-13
2.0530000000e+03 2.3197000000e+02 5.4137000000e+00 0.0000000000e+00 -1.6049000000e+01 2.1845000000e-09 7.0065000000e-07 -2.7620000000e-08 4.8783195480e-13
2.0540000000e+03 2.3180000000e+02 5.3622000000e+00 0.0000000000e+00 -1.5866000000e+01 2.1828000000e-09 6.9893000000e-07 -2.6915000000e-08 4.8672574269e-13
2.0550000000e+03 2.3162000000e+02 5.3116000000e+00 0.0000000000e+00 -1.5682000000e+01 2.1811000000e-09 6.9719000000e-07 -2.6211000000e-08 4.8562241630e-13
2.0560000000e+03 2.3144000000e+02 5.2619000000e+00 0.0000000000e+00 -1.5495000000e+01 2.1794000000e-09 6.9543000000e-07 -2.5507000000e-08 4.8452196710e-13
2.0570000000e+03 2.3124000000e+02 5.2132000000e+00 0.0000000000e+00 -1.5307000000e+01 2.1777000000e-09 6.9365000000e-07 -2.4803000000e-08 4.8342438657e-13
2.0580000000e+03 2.3103000000e+02 5.1653000000e+00 0.0000000000e+00 -1.5118000000e+01 2.1759000000e-09 6.9186000000e-07 -2.4099000000e-08 4.8232966622e-13
2.0590000000e+03 2.3082000000e+02 5.1183000000e+00 0.0000000000e+00 -1.4927000000e+01 2.1742000000e-09 6.9004000000e-07 -2.3395000000e-08 4.8123779759e-13
2.0600000000e+03 2.3058000000e+02 5.0721000000e+00 0.0000000000e+00 -1.4735000000e+01 2.1725000000e-09 6.8821000000e-07 -2.2692000000e-08 4.8014877226e-13
2.0610000000e+03 2.3034000000e+02 5.0270000000e+00 0.0000000000e+00 -1.4541000000e+01 2.1708000000e-09 6.8635000000e-07 -2.1990000000e-08 4.7906258183e-13
2.0620000000e+03 2.3009000000e+02 4.9829000000e+00 0.0000000000e+00 -1.4347000000e+01 2.1691000000e-09 6.8448000000e-07 -2.1288000000e-08 4.7797921791e-13
2.0630000000e+03 2.2982000000e+02 4.9397000000e+00 0.0000000000e+00 -1.4151000000e+01 2.1674000000e-09 6.8259000000e-07 -2.0586000000e-08 4.7689867217e-13
2.0640000000e+03 2.2954000000e+02 4.8974000000e+00 0.0000000000e+00 -1.3955000000e+01 2.1657000000e-09 6.8068000000e-07 -1.9886000000e-08 4.7582093628e-13
2.0650000000e+03 2.2924000000e+02 4.8562000000e+00 0.0000000000e+00 -1.3757000000e+01 2.1640000000e-09 6.7875000000e-07 -1.9186000000e-08 4.7474600196e-13
2.0660000000e+03 2.2895000000e+02 4.8159000000e+00 0.0000000000e+00 -1.3560000000e+01 2.1623000000e-09 6.7681000000e-07 -1.8487000000e-08 4.7367386094e-13
2.0670000000e+03 2.2863000000e+02 4.7766000000e+00 0.0000000000e+00 -1.3361000000e+01 2.1607000000e-09 6.7484000000e-07 -1.7789000000e-08 4.7260450497e-13
2.0680000000e+03 2.2830000000e+02 4.7382000000e+00 0.0000000000e+00 -1.3162000000e+01 2.1590000000e-09 6.7286000000e-07 -1.7092000000e-08 4.7153792587e-13
2.0690000000e+03 2.2797000000e+02 4.7009000000e+00 0.0000000000e+00 -1.2961000000e+01 2.1573000000e-09 6.7086000000e-07 -1.6395000000e-08 4.7047411543e-13
2.0700000000e+03 2.2761000000e+02 4.6646000000e+00 0.0000000000e+00 -1.2761000000e+01 2.1556000000e-09 6.6885000000e-07 -1.5701000000e-08 4.6941306552e-13
2.0710000000e+03 2.2725000000e+02 4.6293000000e+00 0.0000000000e+00 -1.2560000000e+01 2.1539000000e-09 6.6681000000e-07 -1.5007000000e-08 4.6835476799e-13
2.0720000000e+03 2.2688000000e+02 4.5950000000e+00 0.0000000000e+00 -1.2358000000e+01 2.1522000000e-09 6.6476000000e-07 -1.4314000000e-08 4.6729921475e-13
2.0730000000e+03 2.2650000000e+02 4.5618000000e+00 0.0000000000e+00 -1.2157000000e+01 2.1506000000e-09 6.6269000000e-07 -1.3623000000e-08 4.6624639772e-13
2.0740000000e+03 2.2610000000e+02 4.5295000000e+00 0.0000000000e+00 -1.1955000000e+01 2.1489000000e-09 6.6060000000e-07 -1.2933000000e-08 4.6519630886e-13
2.0750000000e+03 2.2569000000e+02 4.4982000000e+00 0.0000000000e+00 -1.1752000000e+01 2.1472000000e-09 6.5850000000e-07 -1.2245000000e-08 4.6414894015e-13
2.0760000000e+03 2.2527000000e+02 4.4680000000e+00 0.0000000000e+00 -1.1550000000e+01 2.1455000000e-09 6.5638000000e-07 -1.1559000000e-08 4.6310428358e-13
2.0770000000e+03 2.2485000000e+02 4.4388000000e+00 0.0000000000e+00 -1.1348000000e+01 2.1439000000e-09 6.5425000000e-07 -1.0874000000e-08 4.6206233120e-13
2.0780000000e+03 2.2441000000e+02 4.4106000000e+00 0.0000000000e+00 -1.1145000000e+01 2.1422000000e-09 6.5209000000e-07 -1.0190000000e-08 4.6102307506e-13
2.0790000000e+03 2.2394000000e+02 4.3835000000e+00 0.0000000000e+00 -1.0943000000e+01 2.1405000000e-09 6.4992000000e-07 -9.5089000000e-09 4.5998650724e-13
2.0800000000e+03 2.2348000000e+02 4.3574000000e+00 0.0000000000e+00 -1.0740000000e+01 2.1389000000e-09 6.4774000000e-07 -8.8293000000e-09 4.5895261985e-13
2.0810000000e+03 2.2300000000e+02 4.3325000000e+00 0.0000000000e+00 -1.0539000000e+01 2.1372000000e-09 6.4553000000e-07 -8.1516000000e-09 4.5792140504e-13
2.0820000000e+03 2.2252000000e+02 4.3084000000e+00 0.0000000000e+00 -1.0337000000e+01 2.1355000000e-09 6.4331000000e-07 -7.4760000000e-09 4.5689285495e-13
2.0830000000e+03 2.2203000000e+02 4.2854000000e+00 0.0000000000e+00 -1.0137000000e+01 2.1339000000e-09 6.4108000000e-07 -6.8024000000e-09 4.5586696179e-13
2.0840000000e+03 2.2151000000e+02 4.2636000000e+00 0.0000000000e+00 -9.9362000000e+00 2.1322000000e-09 6.3883000000e-07 -6.1309000000e-09 4.5484371775e-13
2.0850000000e+03 2.2100000000e+02 4.2426000000e+00 0.0000000000e+00 -9.7354000000e+00 2.1306000000e-09 6.3656000000e-07 -5.4617000000e-09 4.5382311509e-13
2.0860000000e+03 2.2047000000e+02 4.2228000000e+00 0.0000000000e+00 -9.5353000000e+00 2.1289000000e-09 6.3428000000e-07 -4.7948000000e-09 4.5280514607e-13
2.0870000000e+03 2.1993000000e+02 4.2040000000e+00 0.0000000000e+00 -9.3367000000e+00 2.1273000000e-09 6.3198000000e-07 -4.1303000000e-09 4.5178980297e-13
2.0880000000e+03 2.1937000000e+02 4.1862000000e+00 0.0000000000e+00 -9.1388000000e+00 2.1256000000e-09 6.2967000000e-07 -3.4682000000e-09 4.5077707811e-13
2.0890000000e+03 2.1882000000e+02 4.1695000000e+00 0.0000000000e+00 -8.9409000000e+00 2.1240000000e-09 6.2734000000e-07 -2.8086000000e-09 4.4976696383e-13
2.0900000000e+03 2.1824000000e+02 4.1537000000e+00 0.0000000000e+00 -8.7445000000e+00 2.1223000000e-09 6.2500000000e-07 -2.1516000000e-09 4.4875945251e-13
2.0910000000e+03 2.1767000000e+02 4.1391000000e+00 0.0000000000e+00 -8.5488000000e+00 2.1207000000e-09 6.2264000000e-07 -1.4973000000e-09 4.4775453652e-13
2.0920000000e+03 2.1708000000e+02 4.1253000000e+00 0.0000000000e+00 -8.3545000000e+00 2.1191000000e-09 6.2026000000e-07 -8.4568000000e-10 4.4675220828e-13
2.0930000000e+03 2.1647000000e+02 4.1127000000e+00 0.0000000000e+00 -8.1595000000e+00 2.1174000000e-09 6.1788000000e-07 -1.9690000000e-10 4.4575246024e-13
2.0940000000e+03 2.1586000000e+02 4.1011000000e+00 0.0000000000e+00 -7.9667000000e+00 2.1158000000e-09 6.1547000000e-07 4.4900000000e-10 4.4475528485e-13
2.0950000000e+03 2.1524000000e+02 4.0904000000e+00 0.0000000000e+00 -7.7754000000e+00 2.1142000000e-09 6.1306000000e-07 1.0920000000e-09 4.4376067462e-13
2.0960000000e+03 2.1461000000e+02 4.0809000000e+00 0.0000000000e+00 -7.5857000000e+00 2.1125000000e-09 6.1062000000e-07 1.7319000000e-09 4.4276862205e-13
2.0970000000e+03 2.1397000000e+02 4.0722000000e+00 0.0000000000e+00 -7.3966000000e+00 2.1109000000e-09 6.0818000000e-07 2.3687000000e-09 4.4177911968e-13
2.0980000000e+03 2.1332000000e+02 4.0646000000e+00 0.0000000000e+00 -7.2095000000e+00 2.1093000000e-09 6.0572000000e-07 3.0024000000e-09 4.4079216007e-13
2.0990000000e+03 2.1266000000e+02 4.0579000000e+00 0.0000000000e+00 -7.0226000000e+00 2.1076000000e-09 6.0324000000e-07 3.6328000000e-09 4.3980773582e-13
2.1000000000e+03 2.1200000000e+02 4.0523000000e+00 0.0000000000e+00 -6.8383000000e+00 2.1060000000e-09 6.0075000000e-07 4.2599000000e-09 4.3882583954e-13
2.1010000000e+03 2.1132000000e+02 4.0476000000e+00 0.0000000000e+00 -6.6551000000e+00 2.1044000000e-09 5.9825000000e-07 4.8836000000e-09 4.3784646386e-13
2.1020000000e+03 2.1063000000e+02 4.0440000000e+00 0.0000000000e+00 -6.4735000000e+00 2.1028000000e-09 5.9573000000e-07 5.5038000000e-09 4.3686960143e-13
2.1030000000e+03 2.0994000000e+02 4.0412000000e+00 0.0000000000e+00 -6.2935000000e+00 2.1012000000e-09 5.9320000000e-07 6.1207000000e-09 4.3589524496e-13
2.1040000000e+03 2.0924000000e+02 4.0394000000e+00 0.0000000000e+00 -6.1152000000e+00 2.0996000000e-09 5.9066000000e-07 6.7340000000e-09 4.3492338713e-13
2.1050000000e+03 2.0853000000e+02 4.0385000000e+00 0.0000000000e+00 -5.9386000000e+00 2.0979000000e-09 5.8811000000e-07 7.3438000000e-09 4.3395402070e-13
2.1060000000e+03 2.0781000000e+02 4.0387000000e+00 0.0000000000e+00 -5.7638000000e+00 2.0963000000e-09 5.8554000000e-07 7.9500000000e-09 4.3298713840e-13
2.1070000000e+03 2.0708000000e+02 4.0397000000e+00 0.0000000000e+00 -5.5909000000e+00 2.0947000000e-09 5.8297000000e-07 8.5526000000e-09 4.3202273302e-13
2.1080000000e+03 2.0634000000e+02 4.0416000000e+00 0.0000000000e+00 -5.4199000000e+00 2.0931000000e-09 5.8038000000e-07 9.1516000000e-09 4.3106079736e-13
2.1090000000e+03 2.0560000000e+02 4.0444000000e+00 0.0000000000e+00 -5.2507000000e+00 2.0915000000e-09 5.7778000000e-07 9.7469000000e-09 4.3010132426e-13
2.1100000000e+03 2.0486000000e+02 4.0482000000e+00 0.0000000000e+00 -5.0836000000e+00 2.0899000000e-09 5.7518000000e-07 1.0338000000e-08 4.2914430655e-13
2.1110000000e+03 2.0410000000e+02 4.0527000000e+00 0.0000000000e+00 -4.9185000000e+00 2.0883000000e-09 5.7256000000e-07 1.0926000000e-08 4.2818973711e-13
2.1120000000e+03 2.0333000000e+02 4.0583000000e+00 0.0000000000e+00 -4.7554000000e+00 2.0867000000e-09 5.6994000000e-07 1.1510000000e-08 4.2723760883e-13
2.1130000000e+03 2.0256000000e+02 4.0645000000e+00 0.0000000000e+00 -4.5946000000e+00 2.0851000000e-09 5.6731000000e-07 1.2091000000e-08 4.2628791465e-13
2.1140000000e+03 2.0179000000e+02 4.0717000000e+00 0.0000000000e+00 -4.4359000000e+00 2.0835000000e-09 5.6467000000e-07 1.2667000000e-08 4.2534064749e-13
2.1150000000e+03 2.0100000000e+02 4.0798000000e+00 0.0000000000e+00 -4.2793000000e+00 2.0819000000e-09 5.6202000000e-07 1.3240000000e-08 4.2439580032e-13
2.1160000000e+03 2.0022000000e+02 4.0888000000e+00 0.0000000000e+00 -4.1251000000e+00 2.0803000000e-09 5.5936000000e-07 1.3808000000e-08 4.2345336613e-13
2.1170000000e+03 1.9942000000e+02 4.0988000000e+00 0.0000000000e+00 -3.9733000000e+00 2.0787000000e-09 5.5670000000e-07 1.4373000000e-08 4.2251333793e-13
2.1180000000e+03 1.9861000000e+02 4.1093000000e+00 0.0000000000e+00 -3.8236000000e+00 2.0772000000e-09 5.5404000000e-07 1.4933000000e-08 4.2157570876e-13
2.1190000000e+03 1.9781000000e+02 4.1206000000e+00 0.0000000000e+00 -3.6764000000e+00 2.0756000000e-09 5.5136000000e-07 1.5490000000e-08 4.2064047167e-13
2.1200000000e+03 1.9699000000e+02 4.1327000000e+00 0.0000000000e+00 -3.5316000000e+00 2.0740000000e-09 5.4869000000e-07 1.6042000000e-08 4.1970761973e-13
2.1210000000e+03 1.9617000000e+02 4.1457000000e+00 0.0000000000e+00 -3.3893000000e+00 2.0724000000e-09 5.4601000000e-07 1.6591000000e-08 4.1877714606e-13
2.1220000000e+03 1.9534000000e+02 4.1594000000e+00 0.0000000000e+00 -3.2495000000e+00 2.0708000000e-09 5.4332000000e-07 1.7135000000e-08 4.1784904377e-13
2.1230000000e+03 1.9451000000e+02 4.1738000000e+00 0.0000000000e+00 -3.1122000000e+00 2.0693000000e-09 5.4063000000e-07 1.7675000000e-08 4.1692330600e-13
2.1240000000e+03 1.9368000000e+02 4.1889000000e+00 0.0000000000e+00 -2.9774000000e+00 2.0677000000e-09 5.3794000000e-07 1.8211000000e-08 4.1599992594e-13
2.1250000000e+03 1.9284000000e+02 4.2048000000e+00 0.0000000000e+00 -2.8452000000e+00 2.0661000000e-09 5.3524000000e-07 1.8743000000e-08 4.1507889676e-13
2.1260000000e+03 1.9200000000e+02 4.2212000000e+00 0.0000000000e+00 -2.7157000000e+00 2.0645000000e-09 5.3255000000e-07 1.9270000000e-08 4.1416021168e-13
2.1270000000e+03 1.9115000000e+02 4.2386000000e+00 0.0000000000e+00 -2.5889000000e+00 2.0630000000e-09 5.2985000000e-07 1.9793000000e-08 4.1324386393e-13
2.1280000000e+03 1.9030000000e+02 4.2565000000e+00 0.0000000000e+00 -2.4646000000e+00 2.0614000000e-09 5.2715000000e-07 2.0312000000e-08 4.1232984677e-13
2.1290000000e+03 1.8944000000e+02 4.2750000000e+00 0.0000000000e+00 -2.3431000000e+00 2.0598000000e-09 5.2445000000e-07 2.0826000000e-08 4.1141815347e-13
2.1300000000e+03 1.8858000000e+02 4.2942000000e+00 0.0000000000e+00 -2.2244000000e+00 2.0583000000e-09 5.2175000000e-07 2.1336000000e-08 4.1050877734e-13
2.1310000000e+03 1.8772000000e+02 4.3141000000e+00 0.0000000000e+00 -2.1084000000e+00 2.0567000000e-09 5.1905000000e-07 2.1841000000e-08 4.0960171170e-13
2.1320000000e+03 1.8686000000e+02 4.3346000000e+00 0.0000000000e+00 -1.9951000000e+00 2.0551000000e-09 5.1635000000e-07 2.2342000000e-08 4.0869694989e-13
2.1330000000e+03 1.8599000000e+02 4.3557000000e+00 0.0000000000e+00 -1.8847000000e+00 2.0536000000e-09 5.1365000000e-07 2.2839000000e-08 4.0779448527e-13
2.1340000000e+03 1.8512000000e+02 4.3774000000e+00 0.0000000000e+00 -1.7772000000e+00 2.0520000000e-09 5.1095000000e-07 2.3331000000e-08 4.0689431123e-13
